
Host: node44.bme.utexas.edu

Timers On : Fri Nov  5 07:18:25 2021
Timers Off: Fri Nov  5 08:35:59 2021

Wall Time:     4654.47 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
| Properties                        :    295.283u      1.517s    177.770w 154849 calls
| Functional                        :     71.867u      0.350s     43.882w 154849 calls
| V_xc gradient                     :    255.933u      1.433s    154.387w 154849 calls

**************************************************************************************

Host: node44.bme.utexas.edu

Timers On : Sat Nov  6 16:57:55 2021
Timers Off: Sat Nov  6 19:41:37 2021

Wall Time:     9821.78 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :    312.533u      0.950s    188.100w     14 calls
JK: (A|mn)                          :    866.217u      3.267s    521.719w     14 calls
JK: (A|Q)^-1/2                      :    170.917u      0.850s    103.092w     14 calls
JK: (Q|mn)                          :    338.517u      4.267s    205.680w     14 calls
JK: (A|mn)^L                        :    244.583u      0.533s    147.127w     14 calls
JK: (A|Q)^-1                        :    176.567u      0.617s    106.313w     14 calls
JK: (Q|mn)^L                        :    331.733u      3.733s    201.289w     14 calls
JK: (A|mn)^R                        :    301.500u      1.067s    181.529w     14 calls
HF: Form core H                     :      0.083u      0.100s      0.557w     14 calls
HF: Form S/X                        :      0.933u      0.017s      0.592w     14 calls
HF: Guess                           :      0.867u      0.017s      0.503w     14 calls
SAD Guess                           :      0.783u      0.000s      0.466w      1 calls
HF: Form G                          :   7154.683u    231.333s   4431.892w    180 calls
RV: Form V                          :   1989.617u     74.183s   1238.224w    180 calls
Properties                          :    841.650u     48.650s    534.209w 1112457 calls
Functional                          :    501.400u     16.183s    310.116w 1112457 calls
V_xc                                :    823.867u     10.250s    502.578w 1032178 calls
JK: D                               :      0.200u      0.000s      0.148w    180 calls
JK: USO2AO                          :      0.050u      0.033s      0.062w    180 calls
JK: JK                              :   5164.650u    157.083s   3193.273w    180 calls
JK: J                               :     34.617u     11.000s     27.467w    180 calls
JK: J1                              :     20.100u     10.983s     18.676w    180 calls
JK: J2                              :     14.317u      0.017s      8.701w    180 calls
JK: K                               :   1996.083u      4.767s   1200.482w    180 calls
JK: K1                              :   1575.367u      3.050s    947.031w    180 calls
JK: K2                              :    420.683u      1.717s    253.427w    180 calls
JK: wK                              :   3084.250u     29.067s   1868.193w    540 calls
JK: wK1                             :   2660.917u     27.267s   1613.157w   1080 calls
JK: wK2                             :    423.267u      1.800s    254.981w    540 calls
JK: AO2USO                          :      0.000u      0.000s      0.001w    180 calls
HF: Form F                          :      0.033u      0.017s      0.075w    180 calls
HF: Form D                          :      0.250u      0.000s      0.135w    180 calls
HF: DIIS                            :      4.333u      0.767s      3.137w    179 calls
DIISManager::add_entry              :      0.050u      0.250s      0.237w    166 calls
DIISManager::extrapolate            :      0.417u      0.417s      0.525w    166 calls
bMatrix setup                       :      0.117u      0.267s      0.239w    166 calls
bMatrix pseudoinverse               :      0.067u      0.017s      0.015w    166 calls
New vector                          :      0.233u      0.117s      0.269w    166 calls
HF: Form C                          :     11.283u      0.100s      6.790w    179 calls
Grad: V T Perturb                   :     66.967u      0.017s     40.198w     14 calls
Grad: S                             :      0.467u      0.000s      0.281w     14 calls
Grad: JK                            :   5525.567u     79.783s   3363.962w     14 calls
JKGrad: Amn                         :    496.250u     11.600s    304.732w     14 calls
JKGrad: Awmn                        :    587.717u     11.050s    359.282w     14 calls
JKGrad: AB                          :    269.350u      4.117s    164.130w     14 calls
JKGrad: UV                          :     95.383u      2.967s     58.990w     14 calls
JKGrad: ABx                         :     24.517u      0.483s     15.007w     14 calls
JKGrad: Amnx                        :   4048.017u     48.633s   2458.108w     14 calls
Grad: XC                            :    332.850u      1.883s    200.870w     14 calls
V_xc gradient                       :    135.533u      0.550s     81.789w  80279 calls

--------------------------------------------------------------------------------------
V: Grid                             :    312.533u      0.950s    188.100w     14 calls
JK: (A|mn)                          :    866.217u      3.267s    521.719w     14 calls
JK: (A|Q)^-1/2                      :    170.917u      0.850s    103.092w     14 calls
JK: (Q|mn)                          :    338.517u      4.267s    205.680w     14 calls
JK: (A|mn)^L                        :    244.583u      0.533s    147.127w     14 calls
JK: (A|Q)^-1                        :    176.567u      0.617s    106.313w     14 calls
JK: (Q|mn)^L                        :    331.733u      3.733s    201.289w     14 calls
JK: (A|mn)^R                        :    301.500u      1.067s    181.529w     14 calls
HF: Form core H                     :      0.083u      0.100s      0.557w     14 calls
HF: Form S/X                        :      0.933u      0.017s      0.592w     14 calls
HF: Guess                           :      0.867u      0.017s      0.503w     14 calls
| SAD Guess                         :      0.783u      0.000s      0.466w      1 calls
HF: Form G                          :   7154.683u    231.333s   4431.892w    180 calls
| RV: Form V                        :   1989.617u     74.183s   1238.224w    180 calls
| | Properties                      :    684.017u     47.550s    438.721w 1032178 calls
| | Functional                      :    463.417u     16.017s    287.374w 1032178 calls
| | V_xc                            :    823.867u     10.250s    502.578w 1032178 calls
| JK: D                             :      0.200u      0.000s      0.148w    180 calls
| JK: USO2AO                        :      0.050u      0.033s      0.062w    180 calls
| JK: JK                            :   5164.650u    157.083s   3193.273w    180 calls
| | JK: J                           :     34.617u     11.000s     27.467w    180 calls
| | | JK: J1                        :     20.100u     10.983s     18.676w    180 calls
| | | JK: J2                        :     14.317u      0.017s      8.701w    180 calls
